,0
639,"SZ002702,SW:140,up[6-4]_Wupoutout,SD:411,up[2-3]_Dupinin"
640,"SZ000913,SW:321,do[4-5]_Wdooutout,SD:231,up[2-9]_Dupoutout"
641,"SZ002122,SW:230,do[2-3]_Wdooutout,SD:140,do[5-5]_Ddooutout"
642,"SZ002775,SW:140,up[6-2]_Wupoutout,SD:241,do[9-1]_Ddooutout"
643,"SZ002253,SW:140,up[11-3]_Wupoutout,SD:411,up[1-3]_Dupoutin"
644,"SZ000402,SW:230,do[3-2]_Wdooutout,SD:140,up[6-1]_Dupoutout"
645,"SZ002193,SW:411,up[1-2]_Wupinin,SD:411,up[4-6]_Dupoutout"
646,"SZ002761,SW:140,up[5-2]_Wupoutout,SD:411,do[4-1]_Ddooutin"
647,"SZ000563,SW:140,up[3-3]_Wupoutout,SD:141,do[9-2]_Ddooutout"
648,"SZ002631,SW:140,do[2-1]_Wdooutout,SD:411,up[4-2]_Dupoutin"
649,"SZ000785,SW:140,up[7-3]_Wupoutout,SD:411,do[2-2]_Ddoinin"
650,"SZ000716,SW:240,up[6-2]_Wupoutout,SD:411,up[2-9]_Dupoutout"
651,"SZ002181,SW:411,up[4-4]_Wupinin,SD:411,do[5-3]_Ddoinin"
652,"SZ002192,SW:230,do[2-7]_Wdooutout,SD:240,do[2-4]_Ddooutout"
653,"SZ000803,SW:230,do[2-4]_Wdooutout,SD:230,do[3-2]_Ddooutout"
654,"SZ000338,SW:230,do[1-6]_Wdooutout,SD:231,up[2-2]_Dupoutout"
655,"SZ002220,SW:140,do[2-3]_Wdooutout,SD:141,up[8-2]_Dupoutout"
656,"SZ000667,SW:140,do[3-1]_Wdooutout,SD:411,do[4-5]_Ddooutin"
657,"SZ002708,SW:140,up[4-5]_Wupoutout,SD:411,do[5-4]_Ddooutin"
658,"SZ001696,SW:140,do[2-2]_Wdoinout,SD:140,do[5-5]_Ddoinout"
659,"SZ002555,SW:230,up[5-3]_Wupoutout,SD:411,up[1-4]_Dupinin"
660,"SZ002456,SW:230,do[3-8]_Wdooutout,SD:240,up[4-1]_Dupoutout"
661,"SZ002610,SW:241,up[9-3]_Wupoutout,SD:411,do[6-2]_Ddooutin"
662,"SZ000993,SW:140,up[8-4]_Wupoutout,SD:411,up[4-8]_Dupoutout"
663,"SZ002607,SW:140,up[10-2]_Wupoutout,SD:241,do[4-4]_Ddooutout"
664,"SZ002316,SW:240,up[5-5]_Wupoutout,SD:411,do[1-1]_Ddoinin"
665,"SZ002004,SW:140,do[3-1]_Wdooutout,SD:141,do[2-3]_Ddooutout"
666,"SZ000525,SW:230,do[3-5]_Wdooutout,SD:240,up[4-2]_Dupoutout"
667,"SZ000063,SW:421,up[4-1]_Wupoutout,SD:230,do[9-3]_Ddooutout"
668,"SZ000418,SW:321,up[3-2]_Wupoutout,SD:321,do[4-3]_Ddooutout"
669,"SZ002622,SW:230,do[3-2]_Wdooutout,SD:230,do[2-5]_Ddooutout"
670,"SZ002477,SW:411,up[2-6]_Wupoutin,SD:230,do[2-3]_Ddooutout"
671,"SZ000999,SW:230,up[6-2]_Wupoutout,SD:411,up[2-10]_Dupoutout"
672,"SZ000887,SW:240,up[9-2]_Wupoutout,SD:411,up[5-9]_Dupoutout"
673,"SZ000011,SW:230,up[9-4]_Wupoutout,SD:411,do[6-2]_Ddooutin"
674,"SZ000150,SW:411,do[3-4]_Wdoinin,SD:230,do[1-2]_Ddooutout"
675,"SZ000691,SW:411,up[7-5]_Wupinin,SD:421,up[9-6]_Dupoutout"
676,"SZ002401,SW:140,up[5-2]_Wupoutout,SD:241,up[3-8]_Dupoutout"
677,"SZ002032,SW:230,up[3-1]_Wupoutout,SD:231,do[6-3]_Ddooutout"
678,"SZ000550,SW:140,up[4-5]_Wupoutout,SD:411,up[3-1]_Dupoutin"
679,"SZ002665,SW:140,up[1-1]_Wupoutout,SD:411,do[7-1]_Ddooutin"
680,"SZ002712,SW:410,do[1-5]_Wdoinin,SD:230,up[3-3]_Dupoutout"
681,"SZ000898,SW:230,do[5-2]_Wdooutout,SD:240,up[2-2]_Dupoutout"
682,"SZ002015,SW:131,up[3-5]_Wupoutout,SD:411,up[3-2]_Dupinin"
683,"SZ000090,SW:230,do[3-1]_Wdooutout,SD:411,do[4-4]_Ddoinin"
684,"SZ000762,SW:140,up[8-4]_Wupoutout,SD:411,do[5-2]_Ddooutin"
685,"SZ000971,SW:411,up[4-1]_Wupinin,SD:411,do[9-3]_Ddooutin"
686,"SZ002606,SW:230,do[6-6]_Wdooutout,SD:240,up[1-2]_Dupoutout"
687,"SZ000014,SW:140,do[1-1]_Wdooutout,SD:241,do[9-1]_Ddooutout"
688,"SZ002601,SW:230,up[5-4]_Wupoutout,SD:411,up[9-3]_Dupinin"
689,"SZ002605,SW:411,up[5-2]_Wupinin,SD:411,do[1-1]_Ddoinin"
690,"SZ000620,SW:140,up[10-3]_Wupoutout,SD:411,up[2-10]_Dupoutout"
691,"SZ002312,SW:411,do[9-4]_Wdooutin,SD:321,up[6-5]_Dupoutout"
692,"SZ000510,SW:240,up[9-5]_Wupoutout,SD:411,up[9-2]_Dupinin"
693,"SZ002011,SW:240,up[9-3]_Wupoutout,SD:411,up[3-9]_Dupoutout"
694,"SZ002567,SW:240,up[4-3]_Wupoutout,SD:411,do[1-3]_Ddoinin"
695,"SZ002336,SW:241,up[5-4]_Wupoutout,SD:411,do[1-2]_Ddoinin"
696,"SZ000585,SW:240,up[2-3]_Wupoutout,SD:411,up[3-2]_Dupinin"
697,"SZ000061,SW:140,up[5-5]_Wupoutout,SD:411,up[3-8]_Dupoutin"
698,"SZ000930,SW:421,do[2-5]_Wdoinout,SD:230,up[6-3]_Dupoutout"
699,"SZ002785,SW:140,do[4-1]_Wdooutout,SD:411,up[3-3]_Dupoutout"
700,"SZ000957,SW:140,up[9-2]_Wupoutout,SD:411,do[3-5]_Ddooutin"
701,"SZ000738,SW:140,up[6-4]_Wupoutout,SD:411,up[1-4]_Dupinin"
702,"SZ000671,SW:421,up[8-4]_Wupoutout,SD:421,up[2-1]_Dupoutout"
703,"SZ000413,SW:140,up[6-3]_Wupoutout,SD:411,do[4-4]_Ddooutin"
704,"SZ002417,SW:411,do[6-1]_Wdooutin,SD:230,do[1-4]_Ddooutout"
705,"SZ002161,SW:140,up[3-3]_Wupoutout,SD:411,do[7-1]_Ddooutin"
706,"SZ002628,SW:230,up[11-3]_Wupoutout,SD:411,up[2-3]_Dupoutin"
707,"SZ002275,SW:140,up[7-1]_Wupoutout,SD:241,up[4-7]_Dupoutout"
708,"SZ002722,SW:140,up[3-2]_Wupoutout,SD:411,do[9-1]_Ddooutin"
709,"SZ002041,SW:140,up[8-4]_Wupoutout,SD:411,do[7-1]_Ddooutin"
710,"SZ000584,SW:230,do[1-1]_Wdooutout,SD:231,up[8-1]_Dupoutout"
711,"SZ002742,SW:321,do[1-1]_Wdooutout,SD:230,do[4-3]_Ddooutout"
712,"SZ000860,SW:140,up[5-1]_Wupoutout,SD:241,do[11-2]_Ddooutout"
713,"SZ000639,SW:230,up[7-5]_Wupoutout,SD:411,up[3-1]_Dupinin"
714,"SZ000937,SW:240,up[1-1]_Wupoutout,SD:411,up[3-3]_Dupoutin"
715,"SZ002028,SW:230,up[4-2]_Wupoutout,SD:411,up[2-3]_Dupoutout"
716,"SZ002133,SW:140,up[8-4]_Wupoutout,SD:411,up[2-3]_Dupinin"
717,"SZ002357,SW:411,do[3-3]_Wdoinin,SD:230,do[2-5]_Ddooutout"
718,"SZ002037,SW:140,do[3-1]_Wdooutout,SD:240,up[5-3]_Dupoutout"
719,"SZ000592,SW:411,up[3-3]_Wupoutin,SD:411,up[4-3]_Dupinin"
720,"SZ002574,SW:140,up[10-3]_Wupoutout,SD:411,up[1-4]_Dupoutin"
721,"SZ002128,SW:230,do[3-2]_Wdooutout,SD:140,up[2-2]_Dupoutout"
722,"SZ002390,SW:411,up[3-3]_Wupoutin,SD:411,do[5-7]_Ddooutin"
723,"SZ002391,SW:140,up[6-3]_Wupoutout,SD:411,do[6-2]_Ddooutin"
724,"SZ002534,SW:230,do[3-3]_Wdooutout,SD:240,up[1-3]_Dupoutout"
725,"SZ002183,SW:140,up[5-3]_Wupoutout,SD:411,do[4-5]_Ddooutout"
726,"SZ002743,SW:140,up[12-3]_Wupoutout,SD:411,up[3-9]_Dupoutout"
727,"SZ002258,SW:321,up[3-3]_Wupoutout,SD:321,up[5-1]_Dupoutout"
728,"SZ000908,SW:140,up[7-4]_Wupoutout,SD:411,up[3-8]_Dupoutin"
729,"SZ002461,SW:410,do[2-4]_Wdoinin,SD:241,up[9-10]_Dupoutout"
730,"SZ000570,SW:140,up[5-3]_Wupoutout,SD:411,up[1-11]_Dupoutout"
731,"SZ000802,SW:141,up[2-4]_Wupoutout,SD:411,do[7-2]_Ddooutin"
732,"SZ000558,SW:140,up[7-5]_Wupoutout,SD:411,up[2-3]_Dupoutin"
733,"SZ002731,SW:140,do[3-3]_Wdooutout,SD:410,up[4-1]_Dupinin"
734,"SZ002292,SW:411,up[4-1]_Wupinin,SD:411,up[2-2]_Dupoutout"
735,"SZ000034,SW:241,do[7-1]_Wdooutout,SD:320,up[7-3]_Dupoutout"
736,"SZ000429,SW:230,up[4-4]_Wupoutout,SD:411,up[3-9]_Dupoutout"
737,"SZ000607,SW:140,do[6-10]_Wdoinout,SD:241,up[2-3]_Dupoutout"
738,"SZ000410,SW:411,up[4-3]_Wupinin,SD:421,up[1-2]_Dupoutout"
739,"SZ002679,SW:411,up[8-2]_Wupinout,SD:411,up[2-3]_Dupoutout"
740,"SZ002201,SW:411,up[5-7]_Wupoutout,SD:411,do[2-2]_Ddoinin"
741,"SZ000756,SW:230,up[5-3]_Wupoutout,SD:411,up[1-3]_Dupinin"
742,"SZ002254,SW:140,up[4-3]_Wupoutout,SD:141,up[1-3]_Dupoutout"
743,"SZ002276,SW:140,up[10-3]_Wupoutout,SD:411,up[2-2]_Dupinin"
744,"SZ002303,SW:410,do[1-4]_Wdoinin,SD:240,do[5-5]_Ddooutout"
745,"SZ002058,SW:411,do[3-2]_Wdooutin,SD:230,up[4-2]_Dupoutout"
746,"SZ002368,SW:141,up[3-2]_Wupoutout,SD:411,up[1-5]_Dupoutout"
747,"SZ002528,SW:141,up[12-3]_Wupoutout,SD:411,do[7-1]_Ddooutin"
748,"SZ002771,SW:140,up[7-4]_Wupoutout,SD:411,up[4-8]_Dupoutout"
749,"SZ000902,SW:140,do[6-10]_Wdoinout,SD:241,up[1-1]_Dupoutout"
750,"SZ002656,SW:321,do[2-3]_Wdooutout,SD:321,do[6-2]_Ddooutout"
751,"SZ002537,SW:240,up[10-6]_Wupoutout,SD:411,do[7-2]_Ddooutin"
752,"SZ002267,SW:411,up[4-4]_Wupoutout,SD:411,do[6-1]_Ddoinin"
753,"SZ002653,SW:140,do[1-6]_Wdoinout,SD:241,do[9-4]_Ddooutout"
754,"SZ000795,SW:240,do[4-1]_Wdooutout,SD:411,do[4-4]_Ddoinin"
755,"SZ000007,SW:230,up[6-1]_Wupoutout,SD:411,do[4-1]_Ddoinin"
756,"SZ002564,SW:240,do[2-2]_Wdooutout,SD:411,up[4-1]_Dupoutin"
757,"SZ002290,SW:140,do[3-1]_Wdooutout,SD:411,up[3-7]_Dupoutout"
758,"SZ000969,SW:410,do[5-1]_Wdoinin,SD:140,do[2-2]_Ddoinout"
759,"SZ000546,SW:321,do[8-6]_Wdooutout,SD:231,up[1-3]_Dupoutout"
760,"SZ002721,SW:411,up[3-7]_Wupoutout,SD:421,do[2-1]_Ddooutout"
761,"SZ002080,SW:230,do[3-7]_Wdooutout,SD:241,do[8-2]_Ddooutout"
762,"SZ002613,SW:240,up[1-3]_Wupoutout,SD:411,up[2-3]_Dupinin"
763,"SZ002158,SW:230,up[2-3]_Wupoutout,SD:411,up[3-9]_Dupoutout"
764,"SZ000679,SW:140,do[3-2]_Wdooutout,SD:411,up[3-8]_Dupoutout"
765,"SZ002213,SW:140,do[5-3]_Wdooutout,SD:240,do[1-13]_Ddooutout"
766,"SZ002036,SW:410,up[9-4]_Wupinin,SD:230,do[9-6]_Ddooutout"
767,"SZ000526,SW:411,up[2-1]_Wupinin,SD:421,up[5-10]_Dupoutout"
768,"SZ000813,SW:411,do[6-1]_Wdooutin,SD:230,up[3-8]_Dupoutout"
769,"SZ000701,SW:140,up[6-3]_Wupoutout,SD:411,up[2-9]_Dupoutout"
770,"SZ000606,SW:240,up[5-3]_Wupoutout,SD:411,do[4-4]_Ddoinin"
771,"SZ000505,SW:240,up[2-1]_Wupoutout,SD:241,up[1-5]_Dupoutout"
772,"SZ002261,SW:411,up[5-5]_Wupoutout,SD:411,up[1-3]_Dupinin"
773,"SZ000906,SW:140,do[3-3]_Wdooutout,SD:140,up[1-1]_Dupoutout"
774,"SZ002142,SW:320,do[1-4]_Wdooutout,SD:230,up[1-3]_Dupoutout"
775,"SZ000650,SW:140,up[6-2]_Wupoutout,SD:241,up[3-2]_Dupoutout"
776,"SZ002132,SW:321,up[3-3]_Wupoutout,SD:321,up[5-1]_Dupoutout"
777,"SZ000428,SW:140,up[2-3]_Wupoutout,SD:411,do[6-1]_Ddoinin"
778,"SZ002164,SW:240,do[3-5]_Wdooutout,SD:140,up[3-1]_Dupoutout"
779,"SZ002503,SW:240,do[4-1]_Wdooutout,SD:411,do[6-2]_Ddooutin"
780,"SZ002353,SW:140,up[9-1]_Wupoutout,SD:241,up[3-9]_Dupoutout"
781,"SZ002341,SW:421,up[6-2]_Wupoutout,SD:231,do[10-5]_Ddooutout"
782,"SZ002087,SW:410,do[4-4]_Wdoinin,SD:240,up[1-3]_Dupoutout"
783,"SZ002441,SW:140,do[2-1]_Wdooutout,SD:411,up[2-2]_Dupoutout"
784,"SZ000736,SW:411,up[9-3]_Wupoutin,SD:411,do[10-6]_Ddooutin"
785,"SZ002489,SW:140,up[4-2]_Wupoutout,SD:241,do[1-1]_Ddooutout"
786,"SZ002094,SW:140,up[5-3]_Wupoutout,SD:411,up[1-3]_Dupoutin"
787,"SZ002521,SW:240,do[1-1]_Wdooutout,SD:241,do[1-4]_Ddooutout"
788,"SZ000557,SW:240,up[3-3]_Wupoutout,SD:140,do[5-2]_Ddooutout"
789,"SZ002308,SW:140,up[7-4]_Wupoutout,SD:411,do[3-4]_Ddoinin"
790,"SZ002540,SW:411,up[7-5]_Wupinin,SD:421,up[3-3]_Dupoutout"
791,"SZ002091,SW:240,up[10-2]_Wupoutout,SD:411,up[4-10]_Dupoutout"
792,"SZ000403,SW:320,do[5-3]_Wdooutout,SD:230,do[4-6]_Ddooutout"
793,"SZ002207,SW:411,up[4-2]_Wupinin,SD:411,do[6-2]_Ddooutin"
794,"SZ002298,SW:140,do[3-1]_Wdooutout,SD:411,do[2-1]_Ddoinin"
795,"SZ002209,SW:140,do[5-2]_Wdooutout,SD:140,do[8-6]_Ddooutout"
796,"SZ000016,SW:420,do[3-5]_Wdooutout,SD:230,up[2-2]_Dupoutout"
797,"SZ000046,SW:140,up[3-5]_Wupoutout,SD:411,up[7-9]_Dupoutout"
798,"SZ000554,SW:140,up[12-3]_Wupoutout,SD:411,do[8-1]_Ddooutin"
799,"SZ002769,SW:140,up[8-4]_Wupoutout,SD:411,do[3-2]_Ddoinin"
800,"SZ002670,SW:421,do[4-1]_Wdooutout,SD:230,do[1-1]_Ddooutout"
801,"SZ002556,SW:411,up[7-2]_Wupinin,SD:411,do[7-1]_Ddooutin"
802,"SZ000026,SW:140,up[4-4]_Wupoutout,SD:411,up[2-3]_Dupinin"
803,"SZ000952,SW:140,up[7-5]_Wupoutout,SD:411,do[7-2]_Ddooutin"
804,"SZ002541,SW:140,do[3-1]_Wdooutout,SD:411,up[1-4]_Dupoutout"
805,"SZ002003,SW:321,up[6-2]_Wupoutout,SD:421,do[7-2]_Ddooutout"
806,"SZ002700,SW:411,up[10-3]_Wupinin,SD:411,do[3-1]_Ddoinin"
807,"SZ000839,SW:230,up[5-1]_Wupoutout,SD:241,do[8-2]_Ddooutout"
808,"SZ002131,SW:411,up[7-3]_Wupinin,SD:240,do[5-5]_Ddooutout"
809,"SZ002180,SW:420,do[3-8]_Wdooutout,SD:230,do[3-5]_Ddooutout"
810,"SZ002725,SW:140,do[1-4]_Wdooutout,SD:141,do[5-2]_Ddooutout"
811,"SZ002112,SW:321,up[5-4]_Wupoutout,SD:411,do[12-6]_Ddooutin"
812,"SZ002185,SW:321,do[2-1]_Wdooutout,SD:230,do[2-3]_Ddooutout"
813,"SZ002415,SW:320,do[5-6]_Wdooutout,SD:230,do[7-4]_Ddooutout"
814,"SZ002211,SW:140,do[5-5]_Wdooutout,SD:241,up[3-9]_Dupoutout"
815,"SZ002504,SW:140,do[10-7]_Wdooutout,SD:240,do[5-2]_Ddooutout"
816,"SZ002693,SW:411,up[8-2]_Wupoutin,SD:411,do[7-1]_Ddooutin"
817,"SZ002500,SW:140,do[4-3]_Wdooutout,SD:140,up[1-3]_Dupoutout"
818,"SZ002810,SW:111,up[5-3]_Wupinin,SD:411,up[3-8]_Dupoutout"
819,"SZ002546,SW:140,up[2-2]_Wupoutout,SD:411,do[5-3]_Ddooutin"
820,"SZ000576,SW:231,up[12-5]_Wupoutout,SD:420,up[4-1]_Dupoutout"
821,"SZ002418,SW:421,do[3-4]_Wdoinout,SD:231,do[6-3]_Ddooutout"
822,"SZ002195,SW:240,do[2-1]_Wdooutout,SD:411,do[3-5]_Ddoinin"
823,"SZ000888,SW:240,up[8-4]_Wupoutout,SD:411,do[6-2]_Ddoinin"
824,"SZ002672,SW:411,do[3-2]_Wdooutout,SD:140,up[2-1]_Dupoutout"
825,"SZ002347,SW:140,up[7-2]_Wupoutout,SD:141,up[3-3]_Dupoutout"
826,"SZ000565,SW:240,up[4-2]_Wupoutout,SD:411,up[3-8]_Dupoutout"
827,"SZ002138,SW:230,up[2-2]_Wupoutout,SD:411,do[8-3]_Ddooutin"
828,"SZ000981,SW:240,do[3-2]_Wdooutout,SD:140,do[3-5]_Ddoinout"
829,"SZ000768,SW:141,up[6-3]_Wupoutout,SD:411,up[3-3]_Dupinin"
830,"SZ002026,SW:140,up[9-3]_Wupoutout,SD:411,up[4-2]_Dupinin"
831,"SZ000538,SW:321,up[6-1]_Wupoutout,SD:321,do[10-3]_Ddooutout"
832,"SZ002375,SW:140,do[3-1]_Wdooutout,SD:241,up[4-3]_Dupoutout"
833,"SZ002685,SW:320,do[1-2]_Wdooutout,SD:230,do[3-4]_Ddooutout"
834,"SZ000869,SW:231,up[6-2]_Wupoutout,SD:411,do[7-1]_Ddooutin"
835,"SZ000750,SW:140,do[1-2]_Wdooutout,SD:140,do[1-4]_Ddoinout"
836,"SZ000657,SW:140,up[7-5]_Wupoutout,SD:411,do[5-3]_Ddooutin"
837,"SZ002235,SW:141,up[8-5]_Wupoutout,SD:411,up[4-8]_Dupoutout"
838,"SZ002302,SW:230,up[4-4]_Wupoutout,SD:411,do[2-2]_Ddoinin"
839,"SZ002498,SW:140,up[9-3]_Wupoutout,SD:411,up[3-3]_Dupoutout"
840,"SZ000518,SW:240,up[4-3]_Wupoutout,SD:411,do[13-3]_Ddooutin"
841,"SZ002200,SW:140,up[6-2]_Wupoutout,SD:411,up[1-9]_Dupoutout"
842,"SZ002449,SW:230,do[3-6]_Wdooutout,SD:240,do[11-5]_Ddooutout"
843,"SZ002542,SW:240,up[1-3]_Wupoutout,SD:411,do[8-1]_Ddooutin"
844,"SZ000673,SW:240,up[4-8]_Wupoutout,SD:411,up[3-3]_Dupoutout"
845,"SZ002141,SW:241,do[9-3]_Wdooutout,SD:321,up[4-8]_Dupoutout"
846,"SZ002552,SW:140,do[1-8]_Wdoinout,SD:140,do[3-6]_Ddooutout"
847,"SZ000400,SW:240,do[1-1]_Wdooutout,SD:140,do[4-4]_Ddooutout"
848,"SZ000043,SW:230,do[2-5]_Wdooutout,SD:240,do[3-5]_Ddooutout"
849,"SZ000504,SW:421,up[3-1]_Wupoutout,SD:321,do[4-1]_Ddooutout"
850,"SZ002716,SW:411,do[2-3]_Wdoinin,SD:411,up[2-4]_Dupoutout"
851,"SZ002025,SW:141,up[5-3]_Wupoutout,SD:411,do[8-2]_Ddooutin"
852,"SZ000611,SW:140,up[1-3]_Wupoutout,SD:411,do[2-1]_Ddoinin"
853,"SZ002732,SW:140,up[9-2]_Wupoutout,SD:411,do[4-6]_Ddooutin"
854,"SZ000520,SW:140,do[3-2]_Wdooutout,SD:411,do[8-1]_Ddooutin"
855,"SZ002282,SW:230,do[3-1]_Wdooutout,SD:411,up[2-3]_Dupinin"
856,"SZ000682,SW:140,do[4-1]_Wdooutout,SD:140,do[2-6]_Ddoinout"
857,"SZ002616,SW:240,up[5-3]_Wupoutout,SD:411,do[7-2]_Ddooutin"
858,"SZ002096,SW:140,do[2-1]_Wdooutout,SD:411,do[2-1]_Ddooutin"
859,"SZ002578,SW:240,up[1-3]_Wupoutout,SD:411,do[6-2]_Ddooutin"
860,"SZ002536,SW:230,do[2-1]_Wdooutout,SD:141,up[8-1]_Dupoutout"
861,"SZ002389,SW:230,up[8-2]_Wupoutout,SD:241,up[7-11]_Dupoutout"
862,"SZ002582,SW:140,up[3-4]_Wupoutout,SD:411,up[5-6]_Dupoutout"
863,"SZ002522,SW:140,do[8-6]_Wdooutout,SD:241,up[2-4]_Dupoutout"
864,"SZ000534,SW:230,do[1-2]_Wdooutout,SD:240,do[1-5]_Ddooutout"
865,"SZ002726,SW:230,up[2-1]_Wupoutout,SD:411,do[5-3]_Ddooutin"
866,"SZ000927,SW:140,do[5-5]_Wdooutout,SD:241,do[10-5]_Ddooutout"
867,"SZ002527,SW:140,do[2-5]_Wdoinout,SD:241,up[2-3]_Dupoutout"
868,"SZ002558,SW:240,up[2-2]_Wupoutout,SD:140,up[2-2]_Dupoutout"
869,"SZ002137,SW:140,up[9-3]_Wupoutout,SD:411,up[2-2]_Dupinin"
870,"SZ000018,SW:140,do[3-2]_Wdooutout,SD:140,up[5-1]_Dupoutout"
871,"SZ002126,SW:230,up[1-3]_Wupoutout,SD:411,do[7-1]_Ddooutin"
872,"SZ002311,SW:321,up[3-1]_Wupoutout,SD:321,do[7-3]_Ddooutout"
873,"SZ002052,SW:411,up[3-3]_Wupinin,SD:411,do[4-5]_Ddooutin"
874,"SZ002799,SW:411,do[4-5]_Wdoinin,SD:230,do[3-1]_Ddooutout"
875,"SZ000807,SW:230,up[9-4]_Wupoutout,SD:411,up[3-3]_Dupoutin"
876,"SZ002551,SW:411,up[10-2]_Wupinin,SD:411,do[3-1]_Ddooutin"
877,"SZ002046,SW:241,up[5-7]_Wupoutout,SD:411,do[6-2]_Ddoinin"
878,"SZ000799,SW:230,up[4-1]_Wupoutout,SD:241,up[2-1]_Dupoutout"
879,"SZ002562,SW:230,up[10-2]_Wupoutout,SD:411,do[7-3]_Ddooutout"
880,"SZ000528,SW:230,up[4-4]_Wupoutout,SD:411,do[6-1]_Ddoinin"
881,"SZ002675,SW:240,up[4-2]_Wupoutout,SD:411,do[6-2]_Ddooutin"
882,"SZ002652,SW:240,do[2-9]_Wdoinout,SD:241,do[7-6]_Ddooutout"
883,"SZ002301,SW:241,up[4-7]_Wupoutout,SD:411,up[3-1]_Dupinin"
884,"SZ002777,SW:140,do[1-4]_Wdoinout,SD:241,up[8-11]_Dupoutout"
885,"SZ000783,SW:140,do[2-3]_Wdooutout,SD:140,up[3-1]_Dupoutout"
886,"SZ000039,SW:321,up[3-2]_Wupoutout,SD:321,do[5-3]_Ddooutout"
887,"SZ000935,SW:230,up[3-3]_Wupoutout,SD:411,do[4-4]_Ddooutin"
888,"SZ000715,SW:140,up[9-3]_Wupoutout,SD:411,do[2-1]_Ddoinin"
889,"SZ002549,SW:140,up[3-2]_Wupoutout,SD:411,up[2-1]_Dupinin"
890,"SZ000022,SW:230,do[3-4]_Wdooutout,SD:140,do[4-6]_Ddooutout"
891,"SZ000923,SW:230,up[8-4]_Wupoutout,SD:411,do[8-1]_Ddoinin"
892,"SZ002068,SW:230,up[6-4]_Wupoutout,SD:411,do[3-1]_Ddoinin"
893,"SZ002255,SW:240,do[7-7]_Wdooutout,SD:140,do[3-5]_Ddoinout"
894,"SZ002294,SW:321,up[3-2]_Wupoutout,SD:321,do[11-4]_Ddooutout"
895,"SZ000509,SW:240,up[1-2]_Wupoutout,SD:410,up[2-2]_Dupinin"
896,"SZ000987,SW:140,do[1-7]_Wdoinout,SD:240,do[3-5]_Ddooutout"
897,"SZ002006,SW:240,up[2-3]_Wupoutout,SD:411,up[4-2]_Dupinin"
898,"SZ002573,SW:230,up[7-2]_Wupoutout,SD:411,up[5-8]_Dupoutout"
899,"SZ000997,SW:240,up[2-2]_Wupoutout,SD:411,do[13-3]_Ddooutin"
900,"SZ000572,SW:140,up[7-3]_Wupoutout,SD:411,do[7-2]_Ddooutin"
901,"SZ002560,SW:240,do[4-1]_Wdooutout,SD:411,do[5-3]_Ddooutin"
902,"SZ002420,SW:240,do[4-1]_Wdooutout,SD:411,up[1-3]_Dupinin"
903,"SZ002480,SW:411,do[3-5]_Wdoinin,SD:240,up[3-3]_Dupoutout"
904,"SZ000931,SW:140,up[4-5]_Wupoutout,SD:411,up[3-10]_Dupoutout"
905,"SZ000625,SW:140,do[2-3]_Wdooutout,SD:140,do[3-4]_Ddoinout"
906,"SZ000717,SW:320,do[3-2]_Wdooutout,SD:230,up[11-2]_Dupoutout"
907,"SZ002231,SW:140,up[7-2]_Wupoutout,SD:411,do[7-3]_Ddooutout"
908,"SZ002329,SW:140,up[10-2]_Wupoutout,SD:411,up[1-5]_Dupoutout"
909,"SZ002047,SW:140,up[7-1]_Wupoutout,SD:411,do[7-5]_Ddooutin"
910,"SZ002442,SW:240,up[3-2]_Wupoutout,SD:411,up[8-11]_Dupoutout"
911,"SZ002342,SW:240,up[10-3]_Wupoutout,SD:411,up[4-8]_Dupoutout"
912,"SZ002643,SW:140,up[5-3]_Wupoutout,SD:411,up[5-1]_Dupinin"
913,"SZ002295,SW:140,do[2-7]_Wdoinout,SD:141,up[1-5]_Dupoutout"
914,"SZ002717,SW:240,up[4-4]_Wupoutout,SD:411,do[2-1]_Ddoinin"
915,"SZ002386,SW:230,up[7-6]_Wupoutout,SD:411,do[3-1]_Ddoinin"
916,"SZ002640,SW:230,up[8-2]_Wupoutout,SD:141,do[2-3]_Ddoinout"
917,"SZ002118,SW:421,do[6-1]_Wdooutout,SD:230,do[2-2]_Ddooutout"
918,"SZ002748,SW:240,up[9-4]_Wupoutout,SD:411,up[4-8]_Dupoutout"
919,"SZ002114,SW:140,do[5-1]_Wdooutout,SD:411,up[2-2]_Dupinin"
920,"SZ002143,SW:240,up[6-7]_Wupoutout,SD:411,do[3-6]_Ddoinin"
921,"SZ002402,SW:421,do[4-3]_Wdooutout,SD:321,up[5-5]_Dupoutout"
922,"SZ000851,SW:140,do[3-2]_Wdooutout,SD:411,do[2-1]_Ddoinin"
923,"SZ002638,SW:240,up[1-1]_Wupoutout,SD:411,up[1-5]_Dupoutout"
924,"SZ000889,SW:230,up[6-5]_Wupoutout,SD:411,do[6-11]_Ddooutin"
925,"SZ002090,SW:140,up[9-2]_Wupoutout,SD:411,do[4-4]_Ddooutin"
926,"SZ000531,SW:240,do[5-4]_Wdooutout,SD:411,up[2-3]_Dupoutout"
927,"SZ000669,SW:140,up[2-3]_Wupoutout,SD:411,do[3-1]_Ddoinin"
928,"SZ000728,SW:240,do[3-4]_Wdooutout,SD:140,up[1-3]_Dupoutout"
929,"SZ002215,SW:140,up[9-6]_Wupoutout,SD:411,do[6-2]_Ddoinin"
930,"SZ002392,SW:240,up[1-3]_Wupoutout,SD:241,do[2-1]_Ddooutout"
